movie_title;score;num_votes;num_reviews;link
It Follows;6.9;112899;631.0;http://www.imdb.com/title/tt3235888/
16 Blocks;6.6;112769;305.0;http://www.imdb.com/title/tt0450232/
Young Frankenstein;8.0;112671;315.0;http://www.imdb.com/title/tt0072431/
The Running Man;6.6;112669;226.0;http://www.imdb.com/title/tt0093894/
Crank: High Voltage;6.2;112516;223.0;http://www.imdb.com/title/tt1121931/
Legends of the Fall;7.5;112175;329.0;http://www.imdb.com/title/tt0110322/
Space Jam;6.3;112167;123.0;http://www.imdb.com/title/tt0117705/
An Education;7.3;112138;237.0;http://www.imdb.com/title/tt1174732/
Metropolis;8.3;111841;413.0;http://www.imdb.com/title/tt0017136/
Winter's Bone;7.2;111658;297.0;http://www.imdb.com/title/tt1399683/
Killing Them Softly;6.2;111625;369.0;http://www.imdb.com/title/tt1764234/
Warcraft;7.3;111609;781.0;http://www.imdb.com/title/tt0803096/
Scary Movie 3;5.5;111526;347.0;http://www.imdb.com/title/tt0306047/
Payback;7.1;111368;394.0;http://www.imdb.com/title/tt0120784/
The Constant Gardener;7.5;111351;568.0;http://www.imdb.com/title/tt0387131/
9;7.1;111117;245.0;http://www.imdb.com/title/tt0472033/
Sin City: A Dame to Kill For;6.5;111102;239.0;http://www.imdb.com/title/tt0458481/
Saw IV;5.9;111087;319.0;http://www.imdb.com/title/tt0890870/
Fun with Dick and Jane;6.1;110788;258.0;http://www.imdb.com/title/tt0369441/
The Kids Are All Right;7.1;110616;291.0;http://www.imdb.com/title/tt0842926/
Æon Flux;5.5;110614;532.0;http://www.imdb.com/title/tt0402022/
Fantastic Four;4.3;110486;695.0;http://www.imdb.com/title/tt1502712/
Mr. Deeds;5.8;110432;309.0;http://www.imdb.com/title/tt0280590/
Ray;7.7;110394;433.0;http://www.imdb.com/title/tt0350258/
Bridge to Terabithia;7.2;110390;522.0;http://www.imdb.com/title/tt0398808/
Green Zone;6.9;110364;261.0;http://www.imdb.com/title/tt0947810/
Tower Heist;6.2;110073;194.0;http://www.imdb.com/title/tt0471042/
Four Brothers;6.9;109894;340.0;http://www.imdb.com/title/tt0430105/
Never Let Me Go;7.2;109873;320.0;http://www.imdb.com/title/tt1334260/
Punch-Drunk Love;7.3;109855;888.0;http://www.imdb.com/title/tt0272338/
The Men Who Stare at Goats;6.2;109620;268.0;http://www.imdb.com/title/tt1234548/
Shallow Hal;5.9;109445;426.0;http://www.imdb.com/title/tt0256380/
Insidious: Chapter 2;6.6;109214;269.0;http://www.imdb.com/title/tt2226417/
Syriana;7.0;109188;625.0;http://www.imdb.com/title/tt0365737/
Magic Mike;6.1;108843;281.0;http://www.imdb.com/title/tt1915581/
Spring Breakers;5.3;108683;561.0;http://www.imdb.com/title/tt2101441/
Carrie;5.9;108242;371.0;http://www.imdb.com/title/tt1939659/
Eragon;5.1;108076;1690.0;http://www.imdb.com/title/tt0449010/
Four Weddings and a Funeral;7.1;107923;197.0;http://www.imdb.com/title/tt0109831/
Reign of Fire;6.2;107859;569.0;http://www.imdb.com/title/tt0253556/
Grown Ups 2;5.4;107817;255.0;http://www.imdb.com/title/tt2191701/
Bad Santa;7.1;107815;485.0;http://www.imdb.com/title/tt0307987/
Kindergarten Cop;6.0;107801;109.0;http://www.imdb.com/title/tt0099938/
Max Payne;5.4;107772;398.0;http://www.imdb.com/title/tt0467197/
About Schmidt;7.2;107557;612.0;http://www.imdb.com/title/tt0257360/
Mary Poppins;7.8;107408;259.0;http://www.imdb.com/title/tt0058331/
The Negotiator;7.3;107227;279.0;http://www.imdb.com/title/tt0120768/
The Mortal Instruments: City of Bones;6.0;107028;457.0;http://www.imdb.com/title/tt1538403/
Along Came Polly;5.9;106909;268.0;http://www.imdb.com/title/tt0343135/
Let's Be Cops;6.5;106820;147.0;http://www.imdb.com/title/tt1924435/
The Campaign;6.2;106790;177.0;http://www.imdb.com/title/tt1790886/
Last Vegas;6.6;106755;173.0;http://www.imdb.com/title/tt1204975/
Last Action Hero;6.2;106528;257.0;http://www.imdb.com/title/tt0107362/
The Chronicles of Narnia: The Voyage of the Dawn Treader;6.3;106446;227.0;http://www.imdb.com/title/tt0980970/
Jack the Giant Slayer;6.3;106416;205.0;http://www.imdb.com/title/tt1351685/
Akira;8.1;106160;430.0;http://www.imdb.com/title/tt0094625/
One Day;7.0;106111;181.0;http://www.imdb.com/title/tt1563738/
It's Kind of a Funny Story;7.2;106098;150.0;http://www.imdb.com/title/tt0804497/
The Jungle Book;7.8;106072;398.0;http://www.imdb.com/title/tt3040964/
Bee Movie;6.2;105902;206.0;http://www.imdb.com/title/tt0389790/
Daybreakers;6.5;105797;281.0;http://www.imdb.com/title/tt0433362/
The Spectacular Now;7.1;105591;178.0;http://www.imdb.com/title/tt1714206/
I Know What You Did Last Summer;5.6;105585;419.0;http://www.imdb.com/title/tt0119345/
Monster;7.3;105568;533.0;http://www.imdb.com/title/tt0340855/
Killer Elite;6.5;105556;157.0;http://www.imdb.com/title/tt1448755/
Predator 2;6.2;105478;291.0;http://www.imdb.com/title/tt0100403/
Poltergeist;7.4;105446;321.0;http://www.imdb.com/title/tt0084516/
The Master;7.1;105144;405.0;http://www.imdb.com/title/tt1560747/
The Count of Monte Cristo;7.7;104991;544.0;http://www.imdb.com/title/tt0245844/
Resident Evil: Retribution;5.4;104831;423.0;http://www.imdb.com/title/tt1855325/
8MM;6.5;104564;587.0;http://www.imdb.com/title/tt0134273/
The Other Woman;6.0;104481;189.0;http://www.imdb.com/title/tt2203939/
Savages;6.5;104301;269.0;http://www.imdb.com/title/tt1615065/
Scream 4;6.2;104119;518.0;http://www.imdb.com/title/tt1262416/
Devil;6.3;104089;319.0;http://www.imdb.com/title/tt1314655/
The Watch;5.7;104066;207.0;http://www.imdb.com/title/tt1298649/
This Is 40;6.2;104005;248.0;http://www.imdb.com/title/tt1758830/
The Time Machine;5.9;103787;615.0;http://www.imdb.com/title/tt0268695/
Cinderella;7.0;103737;322.0;http://www.imdb.com/title/tt1661199/
Unbroken;7.2;103589;351.0;http://www.imdb.com/title/tt1809398/
We Were Soldiers;7.1;103241;742.0;http://www.imdb.com/title/tt0277434/
Hall Pass;5.9;103230;143.0;http://www.imdb.com/title/tt0480687/
Robots;6.3;103022;269.0;http://www.imdb.com/title/tt0358082/
The Hunchback of Notre Dame;6.9;102933;230.0;http://www.imdb.com/title/tt0116583/
Final Destination 3;5.8;102861;571.0;http://www.imdb.com/title/tt0414982/
Lara Croft Tomb Raider: The Cradle of Life;5.5;102747;316.0;http://www.imdb.com/title/tt0325703/
J. Edgar;6.6;102728;279.0;http://www.imdb.com/title/tt1616195/
Australia;6.6;102338;450.0;http://www.imdb.com/title/tt0455824/
The Monuments Men;6.1;102248;403.0;http://www.imdb.com/title/tt2177771/
The Break-Up;5.8;102167;483.0;http://www.imdb.com/title/tt0452594/
The Scorpion King;5.5;102129;432.0;http://www.imdb.com/title/tt0277296/
A Serious Man;7.0;102125;324.0;http://www.imdb.com/title/tt1019452/
The Hours;7.6;102123;660.0;http://www.imdb.com/title/tt0274558/
My Big Fat Greek Wedding;6.6;102071;756.0;http://www.imdb.com/title/tt0259446/
Contraband;6.5;101977;161.0;http://www.imdb.com/title/tt1524137/
The Score;6.8;101899;445.0;http://www.imdb.com/title/tt0227445/
Glory;7.9;101888;365.0;http://www.imdb.com/title/tt0097441/
Mad Max Beyond Thunderdome;6.2;101840;193.0;http://www.imdb.com/title/tt0089530/
Hollow Man;5.7;101834;628.0;http://www.imdb.com/title/tt0164052/
She's Out of My League;6.4;101730;131.0;http://www.imdb.com/title/tt0815236/
The 13th Warrior;6.6;101411;546.0;http://www.imdb.com/title/tt0120657/
The Kingdom;7.1;101386;289.0;http://www.imdb.com/title/tt0431197/
Safety Not Guaranteed;7.0;101287;260.0;http://www.imdb.com/title/tt1862079/
Flags of Our Fathers;7.1;101221;415.0;http://www.imdb.com/title/tt0418689/
Cars 2;6.3;101178;283.0;http://www.imdb.com/title/tt1216475/
Into the Woods;6.0;101178;779.0;http://www.imdb.com/title/tt2180411/
On the Waterfront;8.2;100890;281.0;http://www.imdb.com/title/tt0047296/
Funny People;6.4;100837;301.0;http://www.imdb.com/title/tt1201167/
Charlie's Angels: Full Throttle;4.8;100821;554.0;http://www.imdb.com/title/tt0305357/
Man on the Moon;7.4;100743;549.0;http://www.imdb.com/title/tt0125664/
Capote;7.4;100571;416.0;http://www.imdb.com/title/tt0379725/
The 6th Day;5.9;100001;289.0;http://www.imdb.com/title/tt0216216/
A Time to Kill;7.4;99558;236.0;http://www.imdb.com/title/tt0117913/
Begin Again;7.4;99430;182.0;http://www.imdb.com/title/tt1980929/
Kung Fu Hustle;7.8;99353;354.0;http://www.imdb.com/title/tt0373074/
Doubt;7.5;99236;321.0;http://www.imdb.com/title/tt0918927/
This Is England;7.7;99177;192.0;http://www.imdb.com/title/tt0480025/
Deep Blue Sea;5.8;99043;643.0;http://www.imdb.com/title/tt0149261/
Jack Ryan: Shadow Recruit;6.2;99035;289.0;http://www.imdb.com/title/tt1205537/
Mallrats;7.2;99033;434.0;http://www.imdb.com/title/tt0113749/
Ransom;6.6;98989;158.0;http://www.imdb.com/title/tt0117438/
John Q;7.0;98899;394.0;http://www.imdb.com/title/tt0251160/
White Chicks;5.4;98794;251.0;http://www.imdb.com/title/tt0381707/
The Book Thief;7.6;98741;236.0;http://www.imdb.com/title/tt0816442/
Hairspray;6.7;98693;401.0;http://www.imdb.com/title/tt0427327/
Highlander;7.2;98629;316.0;http://www.imdb.com/title/tt0091203/
Scream 3;5.5;98535;734.0;http://www.imdb.com/title/tt0134084/
The Brothers Grimm;5.9;98472;492.0;http://www.imdb.com/title/tt0355295/
What Lies Beneath;6.6;98403;683.0;http://www.imdb.com/title/tt0161081/
Billy Elliot;7.7;98354;433.0;http://www.imdb.com/title/tt0249462/
Good Morning, Vietnam;7.3;98348;131.0;http://www.imdb.com/title/tt0093105/
My Best Friend's Wedding;6.3;98199;169.0;http://www.imdb.com/title/tt0119738/
The Curse of the Were-Rabbit;7.5;98160;307.0;http://www.imdb.com/title/tt0312004/
One Hour Photo;6.8;97938;605.0;http://www.imdb.com/title/tt0265459/
Star Trek: First Contact;7.6;97838;286.0;http://www.imdb.com/title/tt0117731/
From Paris with Love;6.5;97775;211.0;http://www.imdb.com/title/tt1179034/
Pitch Perfect 2;6.5;97697;185.0;http://www.imdb.com/title/tt2848292/
Identity Thief;5.7;97664;232.0;http://www.imdb.com/title/tt2024432/
Priest;5.7;97089;233.0;http://www.imdb.com/title/tt0822847/
Dune;6.6;97087;569.0;http://www.imdb.com/title/tt0087182/
Any Given Sunday;6.8;97047;452.0;http://www.imdb.com/title/tt0146838/
Dumb and Dumber To;5.7;97045;285.0;http://www.imdb.com/title/tt2096672/
Freaky Friday;6.1;96693;271.0;http://www.imdb.com/title/tt0322330/
Shanghai Noon;6.6;96690;293.0;http://www.imdb.com/title/tt0184894/
The Phantom of the Opera;7.4;96654;2047.0;http://www.imdb.com/title/tt0293508/
The Addams Family;6.8;96607;125.0;http://www.imdb.com/title/tt0101272/
The Exorcism of Emily Rose;6.7;96569;522.0;http://www.imdb.com/title/tt0404032/
The Bounty Hunter;5.5;96565;135.0;http://www.imdb.com/title/tt1038919/
The Texas Chain Saw Massacre;7.5;96410;826.0;http://www.imdb.com/title/tt0072271/
Seven Years in Tibet;7.0;96385;119.0;http://www.imdb.com/title/tt0120102/
Inside Llewyn Davis;7.4;96233;313.0;http://www.imdb.com/title/tt2042568/
Ghost World;7.4;96129;488.0;http://www.imdb.com/title/tt0162346/
Cliffhanger;6.4;96096;172.0;http://www.imdb.com/title/tt0106582/
Pay It Forward;7.2;95860;660.0;http://www.imdb.com/title/tt0223897/
We Need to Talk About Kevin;7.5;95529;301.0;http://www.imdb.com/title/tt1242460/
Valentine's Day;5.7;95437;211.0;http://www.imdb.com/title/tt0817230/
Water for Elephants;6.9;95367;260.0;http://www.imdb.com/title/tt1067583/
Before Midnight;7.9;95362;270.0;http://www.imdb.com/title/tt2209418/
Blazing Saddles;7.8;95294;363.0;http://www.imdb.com/title/tt0071230/
Premium Rush;6.5;95274;178.0;http://www.imdb.com/title/tt1547234/
Tombstone;7.8;95241;439.0;http://www.imdb.com/title/tt0108358/
Street Kings;6.8;94892;189.0;http://www.imdb.com/title/tt0421073/
House of Wax;5.3;94456;576.0;http://www.imdb.com/title/tt0397065/
Babe;6.8;94435;182.0;http://www.imdb.com/title/tt0112431/
City of Angels;6.7;94407;322.0;http://www.imdb.com/title/tt0120632/
The Invention of Lying;6.4;94292;287.0;http://www.imdb.com/title/tt1058017/
Trainwreck;6.3;94241;309.0;http://www.imdb.com/title/tt3152624/
Stuart Little;5.9;94172;179.0;http://www.imdb.com/title/tt0164912/
Boyz n the Hood;7.8;94139;183.0;http://www.imdb.com/title/tt0101507/
Red Eye;6.5;94108;673.0;http://www.imdb.com/title/tt0421239/
The Princess Diaries;6.2;94049;301.0;http://www.imdb.com/title/tt0247638/
Leaving Las Vegas;7.6;93894;286.0;http://www.imdb.com/title/tt0113627/
Hostage;6.6;93790;288.0;http://www.imdb.com/title/tt0340163/
The Age of Adaline;7.2;93767;209.0;http://www.imdb.com/title/tt1655441/
Scary Movie 4;5.1;93748;410.0;http://www.imdb.com/title/tt0362120/
Steve Jobs;7.2;93548;307.0;http://www.imdb.com/title/tt2080374/
Tears of the Sun;6.6;93494;394.0;http://www.imdb.com/title/tt0314353/
Rat Race;6.4;93367;497.0;http://www.imdb.com/title/tt0250687/
The Crazies;6.5;93272;251.0;http://www.imdb.com/title/tt0455407/
The Jacket;7.1;92850;263.0;http://www.imdb.com/title/tt0366627/
Aliens vs. Predator: Requiem;4.7;92789;998.0;http://www.imdb.com/title/tt0758730/
Little Children;7.6;92781;320.0;http://www.imdb.com/title/tt0404203/
Jennifer's Body;5.1;92712;294.0;http://www.imdb.com/title/tt1131734/
Coach Carter;7.2;92702;209.0;http://www.imdb.com/title/tt0393162/
Trance;7.0;92640;212.0;http://www.imdb.com/title/tt1924429/
Margin Call;7.1;92599;225.0;http://www.imdb.com/title/tt1615147/
Big Trouble in Little China;7.3;92464;331.0;http://www.imdb.com/title/tt0090728/
The Host;5.9;92461;347.0;http://www.imdb.com/title/tt1517260/
The Purge: Anarchy;6.5;92364;244.0;http://www.imdb.com/title/tt2975578/
House of Flying Daggers;7.6;92295;420.0;http://www.imdb.com/title/tt0385004/
Let Me In;7.2;92237;366.0;http://www.imdb.com/title/tt1228987/
Rambo III;5.7;92106;171.0;http://www.imdb.com/title/tt0095956/
The Faculty;6.4;92074;502.0;http://www.imdb.com/title/tt0133751/
Across the Universe;7.4;91860;524.0;http://www.imdb.com/title/tt0445922/
R.I.P.D.;5.6;91640;210.0;http://www.imdb.com/title/tt0790736/
Star Trek II: The Wrath of Khan;7.7;91414;359.0;http://www.imdb.com/title/tt0084726/
Y Tu Mamá También;7.7;91377;385.0;http://www.imdb.com/title/tt0245574/
Outbreak;6.6;91176;130.0;http://www.imdb.com/title/tt0114069/
Red Riding Hood;5.4;91151;283.0;http://www.imdb.com/title/tt1486185/
The Prince of Egypt;7.0;91093;353.0;http://www.imdb.com/title/tt0120794/
Something's Gotta Give;6.7;91092;402.0;http://www.imdb.com/title/tt0337741/
Nebraska;7.8;91082;274.0;http://www.imdb.com/title/tt1821549/
Escape from New York;7.2;91017;284.0;http://www.imdb.com/title/tt0082340/
Step Up;6.5;90938;271.0;http://www.imdb.com/title/tt0462590/
Once;7.9;90827;329.0;http://www.imdb.com/title/tt0907657/
Wild Things;6.5;90677;389.0;http://www.imdb.com/title/tt0120890/
Coyote Ugly;5.6;90539;379.0;http://www.imdb.com/title/tt0200550/
The Whole Nine Yards;6.7;90374;318.0;http://www.imdb.com/title/tt0190138/
Pinocchio;7.5;90360;147.0;http://www.imdb.com/title/tt0032910/
Animal House;7.6;90177;257.0;http://www.imdb.com/title/tt0077975/
Tremors;7.1;90070;248.0;http://www.imdb.com/title/tt0100814/
Parker;6.2;90046;141.0;http://www.imdb.com/title/tt1904996/
The Bodyguard;6.1;89972;126.0;http://www.imdb.com/title/tt0103855/
Paycheck;6.3;89816;347.0;http://www.imdb.com/title/tt0338337/
Bend It Like Beckham;6.7;89806;438.0;http://www.imdb.com/title/tt0286499/
Pixels;5.6;89770;342.0;http://www.imdb.com/title/tt2120120/
Epic Movie;2.3;89687;666.0;http://www.imdb.com/title/tt0799949/
Johnny English Reborn;6.3;89568;142.0;http://www.imdb.com/title/tt1634122/
Gothika;5.8;89557;376.0;http://www.imdb.com/title/tt0348836/
Death at a Funeral;7.4;89547;199.0;http://www.imdb.com/title/tt0795368/
End of Days;5.7;89509;524.0;http://www.imdb.com/title/tt0146675/
The Wolfman;5.8;89442;432.0;http://www.imdb.com/title/tt0780653/
Men of Honor;7.2;89424;224.0;http://www.imdb.com/title/tt0203019/
From Russia with Love;7.5;89403;358.0;http://www.imdb.com/title/tt0057076/
A Scanner Darkly;7.1;89383;293.0;http://www.imdb.com/title/tt0405296/
The Princess and the Frog;7.1;89351;214.0;http://www.imdb.com/title/tt0780521/
Van Wilder: Party Liaison;6.4;89128;258.0;http://www.imdb.com/title/tt0283111/
Freddy vs. Jason;5.8;89101;885.0;http://www.imdb.com/title/tt0329101/
The Firm;6.8;88844;142.0;http://www.imdb.com/title/tt0106918/
Mr. Bean's Holiday;6.3;88714;235.0;http://www.imdb.com/title/tt0453451/
Frost/Nixon;7.7;88682;241.0;http://www.imdb.com/title/tt0870111/
Running Scared;7.4;88590;419.0;http://www.imdb.com/title/tt0404390/
The Three Musketeers;5.8;88542;254.0;http://www.imdb.com/title/tt1509767/
Saw V;5.8;88529;262.0;http://www.imdb.com/title/tt1132626/
Meet the Spartans;2.7;88518;409.0;http://www.imdb.com/title/tt1073498/
Charlie Wilson's War;7.1;88451;289.0;http://www.imdb.com/title/tt0472062/
The Life of David Gale;7.5;88270;420.0;http://www.imdb.com/title/tt0289992/
The Call;6.7;88241;266.0;http://www.imdb.com/title/tt1911644/
The Jackal;6.3;88225;227.0;http://www.imdb.com/title/tt0119395/
Doom;5.2;88146;814.0;http://www.imdb.com/title/tt0419706/
Entrapment;6.2;88132;274.0;http://www.imdb.com/title/tt0137494/
The Forbidden Kingdom;6.6;88049;279.0;http://www.imdb.com/title/tt0865556/
Brothers;7.1;88035;201.0;http://www.imdb.com/title/tt0765010/
A Walk Among the Tombstones;6.5;87950;207.0;http://www.imdb.com/title/tt0365907/
Bicentennial Man;6.8;87785;362.0;http://www.imdb.com/title/tt0182789/
Repo Men;6.3;87768;187.0;http://www.imdb.com/title/tt1053424/
Ghost Rider: Spirit of Vengeance;4.3;87745;331.0;http://www.imdb.com/title/tt1071875/
Police Academy;6.7;87739;133.0;http://www.imdb.com/title/tt0087928/
Legend;7.0;87682;174.0;http://www.imdb.com/title/tt3569230/
Where the Wild Things Are;6.8;87677;388.0;http://www.imdb.com/title/tt0386117/
Lee Daniels' The Butler;7.2;87665;323.0;http://www.imdb.com/title/tt1327773/
Twins;6.0;87538;79.0;http://www.imdb.com/title/tt0096320/
Wrong Turn;6.1;87494;540.0;http://www.imdb.com/title/tt0295700/
Catwoman;3.3;87451;660.0;http://www.imdb.com/title/tt0327554/
The Skeleton Key;6.5;87447;371.0;http://www.imdb.com/title/tt0397101/
The Mexican;6.1;87351;344.0;http://www.imdb.com/title/tt0236493/
August Rush;7.5;87331;364.0;http://www.imdb.com/title/tt0426931/
Seeking a Friend for the End of the World;6.7;87203;221.0;http://www.imdb.com/title/tt1307068/
Blended;6.5;87165;184.0;http://www.imdb.com/title/tt1086772/
Escape from Alcatraz;7.6;87090;142.0;http://www.imdb.com/title/tt0079116/
Precious;7.3;86955;275.0;http://www.imdb.com/title/tt0929632/
Behind Enemy Lines;6.4;86902;411.0;http://www.imdb.com/title/tt0159273/
Jeepers Creepers;6.1;86890;985.0;http://www.imdb.com/title/tt0263488/
Wild;7.1;86664;252.0;http://www.imdb.com/title/tt2305051/
Percy Jackson: Sea of Monsters;5.9;86627;204.0;http://www.imdb.com/title/tt1854564/
The Nutty Professor;5.6;86556;99.0;http://www.imdb.com/title/tt0117218/
The Sum of All Fears;6.4;86504;568.0;http://www.imdb.com/title/tt0164184/
The Manchurian Candidate;6.6;86422;363.0;http://www.imdb.com/title/tt0368008/
Hannibal Rising;6.2;86374;392.0;http://www.imdb.com/title/tt0367959/
Anastasia;7.1;86347;191.0;http://www.imdb.com/title/tt0118617/
The Giver;6.5;86251;260.0;http://www.imdb.com/title/tt0435651/
Mirrors;6.2;86205;232.0;http://www.imdb.com/title/tt0790686/
The Interpreter;6.4;86152;411.0;http://www.imdb.com/title/tt0373926/
Still Alice;7.5;86077;195.0;http://www.imdb.com/title/tt3316960/
Casper;6.0;85903;92.0;http://www.imdb.com/title/tt0112642/
The Family Man;6.7;85844;322.0;http://www.imdb.com/title/tt0218967/
Epic;6.7;85833;113.0;http://www.imdb.com/title/tt0848537/
The X Files;7.0;85720;297.0;http://www.imdb.com/title/tt0120902/
Oculus;6.5;85688;339.0;http://www.imdb.com/title/tt2388715/
Two Weeks Notice;6.1;85673;269.0;http://www.imdb.com/title/tt0313737/
Get Hard;6.0;85629;144.0;http://www.imdb.com/title/tt2561572/
Ponyo;7.7;85589;144.0;http://www.imdb.com/title/tt0876563/
Little Fockers;5.5;85531;152.0;http://www.imdb.com/title/tt0970866/
Serendipity;6.9;85423;374.0;http://www.imdb.com/title/tt0240890/
Bill & Ted's Excellent Adventure;6.9;85362;181.0;http://www.imdb.com/title/tt0096928/
